Energy 	 total 	 metal 	 mol 
2.64 	 0.9492205246816343 	 0.011502141514524295 	 0.0347350529632272 
2.66 	 0.9881093381580761 	 0.012190328910241535 	 0.034875727685090466 
2.68 	 1.0334974528422018 	 0.01295123780332119 	 0.03484833747335246 
2.7 	 1.0854635636994938 	 0.013795968273482697 	 0.034700262656001055 
2.72 	 1.1442424610624748 	 0.01473752622446931 	 0.03446176455097595 
2.74 	 1.2093495971382655 	 0.01579063986453817 	 0.03417767877088319 
2.7600000000000002 	 1.2783423034256916 	 0.016971195826225655 	 0.033911262018551463 
2.7800000000000002 	 1.346055859793799 	 0.018295983800412856 	 0.033740669667895344 
2.8000000000000003 	 1.4054389509388003 	 0.01978463586566819 	 0.03374596716725367 
2.82 	 1.450944070227157 	 0.021465512647431333 	 0.03398706035101133 
2.84 	 1.482686221911377 	 0.023382868134543322 	 0.03449499157686004 
2.86 	 1.5070920879080223 	 0.025598271120284892 	 0.035281942346929364 
2.88 	 1.53332974050887 	 0.028183532679331647 	 0.036355820924954506 
2.9 	 1.5694433217167119 	 0.031207645738161722 	 0.03772822586567905 
2.92 	 1.6209016157707283 	 0.03471560776292269 	 0.03941586124674095 
2.94 	 1.6910208571192413 	 0.03869221605202207 	 0.04144082178408056 
2.96 	 1.7818737870808643 	 0.04301636528912867 	 0.04383241711410619 
2.98 	 1.8951395586864341 	 0.04745014259728668 	 0.04663001659797662 
3.0 	 2.0329418565045687 	 0.05173846626220642 	 0.049886093304947934 
3.02 	 2.19858674314106 	 0.05581434741059905 	 0.053669276953635575 
3.04 	 2.3967887938035295 	 0.05992396114105423 	 0.05806756415061072 
3.06 	 2.633055460346219 	 0.0645075740774244 	 0.06319176448403396 
3.08 	 2.912307695512405 	 0.06994924288473883 	 0.06917892585157952 
3.1 	 3.236833281719548 	 0.07641195928860346 	 0.0761954443844463 
3.12 	 3.60382510357977 	 0.0838394417710785 	 0.0844412842798142 
3.14 	 4.004508378473303 	 0.09210729662666016 	 0.09416188081413256 
3.16 	 4.428656584020858 	 0.1012549275284279 	 0.10567847860987087 
3.18 	 4.874614967893062 	 0.11167041578498753 	 0.11943463358043478 
3.2 	 5.356660045423147 	 0.12412449361265179 	 0.13602584520122377 
3.22 	 5.902114681655428 	 0.13966397562083316 	 0.1561735241657135 
3.24 	 6.541762080840618 	 0.1594515070833918 	 0.18062573957075845 
3.2600000000000002 	 7.30251216455676 	 0.18457851747621565 	 0.2099479717172413 
3.2800000000000002 	 8.206908380124542 	 0.21575293837105577 	 0.24412014158816442 
3.3000000000000003 	 9.274758795173605 	 0.2526824020678202 	 0.2819116231231567 
3.3200000000000003 	 10.51696518871035 	 0.2930379380633444 	 0.32034341629899526 
3.34 	 11.920887297016517 	 0.33136525884800444 	 0.35510590391856456 
3.36 	 13.437279806796269 	 0.3593216143136306 	 0.3826226702141918 
3.38 	 14.97601547731182 	 0.36888609946033535 	 0.40251992665783765 
3.4 	 16.41385255959073 	 0.35735401291778396 	 0.41785385369250755 
3.42 	 17.621309912972524 	 0.3292392940747467 	 0.4329176424371936 
3.44 	 18.50790551954697 	 0.29289833215851446 	 0.45119677445065576 
3.46 	 19.04642974513676 	 0.2558576242522793 	 0.47454362572887304 
3.48 	 19.240102312392075 	 0.22265477775962597 	 0.5025861574603063 
3.5 	 19.081770648804962 	 0.19504318047174868 	 0.5321838867187333 
3.52 	 18.5674295938382 	 0.1730105204648738 	 0.5579135813933577 
3.54 	 17.736959880015174 	 0.15569510487371155 	 0.574005682595168 
3.56 	 16.68586363512131 	 0.14196477536484473 	 0.5764889055694762 
3.58 	 15.536066296919136 	 0.13073107026069083 	 0.5636588935823722 
3.6 	 14.392270919101348 	 0.12113372981058547 	 0.5355168504667307 
3.62 	 13.317956353170548 	 0.11263499759378849 	 0.4942454842665146 
3.64 	 12.337375526064081 	 0.10500366883639117 	 0.4447300519788226 
3.66 	 11.44916559356767 	 0.09822539746450405 	 0.3931778649649279 
3.68 	 10.643101959957074 	 0.0923903103814339 	 0.34482378684099513 
3.7 	 9.915837677553897 	 0.08757156966823133 	 0.302717900858093 
3.72 	 9.278849759454795 	 0.08371800568686234 	 0.26793570754837265 
3.74 	 8.75366584025715 	 0.08062931391400016 	 0.24034295206060052 
3.7600000000000002 	 8.358272735724848 	 0.07804891474221069 	 0.219196845219097 
3.7800000000000002 	 8.095493500591498 	 0.07578684910632057 	 0.20345494765610686 
3.8000000000000003 	 7.950045069267649 	 0.07374867040089748 	 0.19198459762937584 
3.8200000000000003 	 7.8921488419954215 	 0.0718823848312912 	 0.18381427798479658 
3.84 	 7.883486720726011 	 0.07014367064132151 	 0.1782979002948904 
3.86 	 7.883572111396807 	 0.06849721672498266 	 0.17495100953443085 
3.88 	 7.85500038275963 	 0.06692907402711468 	 0.17303618871438337 
3.9 	 7.766546603872215 	 0.06545989933634273 	 0.171301944718867 
3.92 	 7.596617232440079 	 0.0641101866743262 	 0.1682369454322119 
3.94 	 7.339554287642714 	 0.06281588478660732 	 0.16282598431724774 
3.96 	 7.008934728370502 	 0.061387302327628346 	 0.15519606338657768 
3.98 	 6.631809894196093 	 0.05958065781203652 	 0.14649612166270967 
4.0 	 6.238234018061958 	 0.05726339154088346 	 0.13818025229298753 
4.0200000000000005 	 5.852017116909408 	 0.054532632619404636 	 0.1313721296865056 
4.04 	 5.48528770388017 	 0.051649713537462574 	 0.12664635980963657 
4.0600000000000005 	 5.140447090996898 	 0.04888234655381576 	 0.12411927567964279 
4.08 	 4.818063687867487 	 0.046425378443536336 	 0.12362005267133641 
4.1 	 4.522561713861396 	 0.04441248629728766 	 0.1247923607096616 
4.12 	 4.261431254582401 	 0.04294788514159958 	 0.12711763860490707 
4.14 	 4.040486390311438 	 0.04211291356160491 	 0.1299076248012661 
4.16 	 3.8592271948854306 	 0.04194533164249732 	 0.1322427966317419 
4.18 	 3.7093814313663813 	 0.04242675502105671 	 0.13294529879180028 
4.2 	 3.5782745779415244 	 0.04350536492783034 	 0.13091589147137234 
4.22 	 3.455360968690433 	 0.04513571788385026 	 0.12581350394615212 
4.24 	 3.3370188475468505 	 0.04729138286390395 	 0.11838222947374444 
4.26 	 3.2263649005803035 	 0.04991958149582758 	 0.10999582515986589 
4.28 	 3.129060583244783 	 0.05284384064379492 	 0.10191316987445523 
4.3 	 3.0484236897875596 	 0.055687242368825135 	 0.09487847776493333 
4.32 	 2.9833945532588566 	 0.057922865189454185 	 0.08914017978117163 
4.34 	 2.9299404848128225 	 0.05906080694191027 	 0.08464083138024635 
4.36 	 2.883183470713341 	 0.05885444080233587 	 0.08119320160277654 
4.38 	 2.8381598863169755 	 0.05740848073450127 	 0.07860199292721884 
4.4 	 2.7894977232717335 	 0.05512929371512384 	 0.07673919688242008 
4.42 	 2.7320015358712904 	 0.05250143426739962 	 0.07555439218039386 
4.44 	 2.6635222322344134 	 0.049811919613078036 	 0.07501524605808335 
4.46 	 2.587088549455628 	 0.04706325636044885 	 0.07504455940574431 
4.48 	 2.5089747124666855 	 0.04415968174928403 	 0.07553706700969258 
4.5 	 2.4359143336342655 	 0.04115288240713634 	 0.07644327762598363 
4.5200000000000005 	 2.3746538084973565 	 0.038279382820315094 	 0.07780432022926526 
4.54 	 2.331513116651763 	 0.035810982450897436 	 0.07968248329001992 
4.5600000000000005 	 2.3105486369756862 	 0.033930085493729834 	 0.0820771644964957 
4.58 	 2.312602216162004 	 0.03271566847465404 	 0.08490781577469196 
4.6000000000000005 	 2.3365520980087906 	 0.03218520752271458 	 0.08804900148953307 
4.62 	 2.381373774110691 	 0.03233307143457637 	 0.09139707679274217 
4.64 	 2.4471439480040225 	 0.03314402722338391 	 0.09496004268561521 
4.66 	 2.534306791804014 	 0.03457891098773352 	 0.0989171594624419 
4.68 	 2.6417130646225178 	 0.03653466131413448 	 0.1035947998227744 
4.7 	 2.764902650971191 	 0.038796596831353274 	 0.10937219644756162 
4.72 	 2.8964969779890977 	 0.041038219106177935 	 0.11657545576912987 
4.74 	 3.0285472950772294 	 0.04293932995819811 	 0.1253958888115223 
4.76 	 3.1545113718631255 	 0.044390328555838805 	 0.13583607230865158 
4.78 	 3.269869595985675 	 0.04559021493399384 	 0.14767098595159858 
4.8 	 3.3718448756439994 	 0.04691708448210392 	 0.1603808786959994 
4.82 	 3.4582034183503643 	 0.048711683493333297 	 0.1730867636513675 
4.84 	 3.5268580506409144 	 0.051166986188843716 	 0.18475051575651927 
4.86 	 3.5787672032208504 	 0.05435169179612334 	 0.19477545164677956 
4.88 	 3.620901051663849 	 0.05826384997766498 	 0.20348374195699057 
4.9 	 3.664443589671906 	 0.06280895379589826 	 0.21193601636211204 
4.92 	 3.7208410556781195 	 0.06771813458990243 	 0.22138557305357384 
4.94 	 3.800024886026706 	 0.0725524136806784 	 0.23282351995689196 
4.96 	 3.909781930118282 	 0.07691897543358285 	 0.2466870537181235 
4.98 	 4.0543556706877455 	 0.08078375124871137 	 0.2627573551055933 
5.0 	 4.232980044555999 	 0.08452569520432124 	 0.28025420946312374 
5.0200000000000005 	 4.439745432925369 	 0.08861346519227253 	 0.2980969258584013 
5.04 	 4.665197084349585 	 0.09324229915823182 	 0.3153218637462422 
5.0600000000000005 	 4.8989278432321335 	 0.09825937795741586 	 0.33144460911244455 
5.08 	 5.13265376240836 	 0.10338263075915044 	 0.34647309428325856 
5.1000000000000005 	 5.362586070881497 	 0.1084661406089073 	 0.3605803351523822 
5.12 	 5.588158036421197 	 0.11350721525395041 	 0.37371507993664554 
5.14 	 5.806706742224397 	 0.11840459418362131 	 0.38538833991250415 
5.16 	 6.008095220106213 	 0.1228522642832702 	 0.39474672319108495 
5.18 	 6.172723985397557 	 0.1265423641205914 	 0.40094755872179705 
5.2 	 6.2744568591691285 	 0.12934416429694828 	 0.4036954362642912 
5.22 	 6.2902555534169595 	 0.13116289278477633 	 0.40353362360976697 
5.24 	 6.213436978324009 	 0.131669455017554 	 0.4014506923879107 
5.26 	 6.059232576579661 	 0.13028222228906877 	 0.3980415142739957 
5.28 	 5.8561055491512946 	 0.12647549273200526 	 0.39311518492175573 
5.3 	 5.631250346003819 	 0.1201409526228338 	 0.3862447434677619 
5.32 	 5.402225127309096 	 0.11173140781281583 	 0.3775991880233344 
5.34 	 5.177276965878333 	 0.10212061072461544 	 0.3680979151985419 
5.36 	 4.96017176870576 	 0.09230452335790297 	 0.35893595748696594 
5.38 	 4.755164679730375 	 0.08313968355534967 	 0.35111870695453157 
5.4 	 4.568754982319311 	 0.07521288483108435 	 0.345280754348264 
5.42 	 4.407263317095909 	 0.06881771142254083 	 0.34168975929657086 
5.44 	 4.2732965915009595 	 0.06397319995171588 	 0.3402705697302895 
5.46 	 4.163917009693244 	 0.06045238589427169 	 0.34052958424804103 
5.48 	 4.069649221149578 	 0.05783040781745704 	 0.3412999427519792 
5.5 	 3.9740248107119647 	 0.05555393454477584 	 0.34052369791005194 
5.5200000000000005 	 3.856109273113275 	 0.05303735508953823 	 0.335569344484363 
5.54 	 3.696969000256085 	 0.049834584650829926 	 0.32428780549702024 
5.5600000000000005 	 3.48688277587728 	 0.045843107995055206 	 0.306124670768968 
5.58 	 3.228811526948339 	 0.041327031700191946 	 0.2822293517799266 
5.6000000000000005 	 2.936792043429335 	 0.036705225357070985 	 0.25462089897016194 
5.62 	 2.6314352788836093 	 0.032330337631235016 	 0.22544996190698605 
5.64 	 2.3346796376346917 	 0.028407677049763984 	 0.19674061026599254 
5.66 	 2.0645863146339134 	 0.025011888702914393 	 0.1701691792458383 
5.68 	 1.8318717883432811 	 0.022131406071066017 	 0.14676782690490509 
5.7 	 1.6399039176377455 	 0.019710226630434757 	 0.1268547019162908 
5.72 	 1.4872243495606183 	 0.01767766205315563 	 0.11023666888272309 
5.74 	 1.370306011237153 	 0.015965043309268973 	 0.09647759873124742 
5.76 	 1.2852403578653646 	 0.014512746431014292 	 0.08508793386987858 
5.78 	 1.2281635182598762 	 0.013271757566333552 	 0.07561848668433872 
5.8 	 1.1945519819305839 	 0.012202820808089767 	 0.06769204602675234 
5.82 	 1.177570310666827 	 0.011274822103213834 	 0.06100489581795164 
5.84 	 1.1662884977414145 	 0.010463142571470258 	 0.05531709462699284 
5.86 	 1.146140388446621 	 0.009748240417214872 	 0.05044032968794192 
5.88 	 1.104240256891576 	 0.009114512740764061 	 0.046226766829327554 
5.9 	 1.037044007620089 	 0.008549411219799652 	 0.042559872485705176 
5.92 	 0.9521361977996866 	 0.008042764791230068 	 0.03934721702398578 
5.94 	 0.8618026648229908 	 0.007586263261544774 	 0.036514956619200754 
5.96 	 0.7758683854930783 	 0.007173063277156614 	 0.03400364081656704 
5.98 	 0.6993084685181458 	 0.006797486464848527 	 0.03176503344668327 
6.0 	 0.6333637582535008 	 0.006454786847127274 	 0.02975969664633613 
